Company,Year,KPI_Name,Value,Unit,GroundTruthCommonValue
Bridgestone,2014,Energy - Sub bituminous coal,3819294.4597214703,,3819294.4597214703
Bridgestone,2014,Energy - Brown coal briquettes,0.0,,0.0
Bridgestone,2014,Energy - Other bituminous coal,0.0,,0.0
Bridgestone,2014,Energy - Total Coal,3819294.4597214703,,
Bridgestone,2014,Energy - Propane,0.0,,0.0
Bridgestone,2014,Energy - Fuel Oil Heavy A,0.0,,0.0
Bridgestone,2014,Energy - Fuel Oil Heavy C,801914.6108057623,,801914.6108057623
Bridgestone,2014,Energy - Fuel Oil,801914.6108057623,,
Bridgestone,2014,Energy - Diesel,0.0,,0.0
Bridgestone,2014,Energy - Petrol,0.0,,0.0
Bridgestone,2014,Energy - Biomass,0.0,,0.0
Bridgestone,2014,Energy - Waste tires,0.0,,0.0
Bridgestone,2014,Energy - LPG,0.0,,0.0
Bridgestone,2014,Energy - Other,0.0,,0.0
Bridgestone,2014,Total energy,26809313.50072584,,
Bridgestone,2014,Total energy - KPI,8.513269638261166,,
Bridgestone,2014,CO2 - Natural Gas,0.0,,
Bridgestone,2014,CO2 - Sub bituminous coal,367034.1975792333,,
Bridgestone,2014,CO2 - Brown coal briquettes,0.0,,
Bridgestone,2014,CO2 - Other bituminous coal,0.0,,
Bridgestone,2014,CO2 - Coal,367034.1975792333,,
Bridgestone,2014,CO2 - Propane,0.0,,
Bridgestone,2014,CO2 - Fuel Oil Heavy A,0.0,,
Bridgestone,2014,CO2 - Fuel Oil Heavy C,62068.190876366,,
Bridgestone,2014,CO2 - Fuel Oil,62068.190876366,,
Bridgestone,2014,CO2 - Diesel,0.0,,
Bridgestone,2014,CO2 - Petrol,0.0,,
Bridgestone,2014,CO2 - Biomass,0.0,,
Bridgestone,2014,CO2 - Waste Tires,0.0,,
Bridgestone,2014,CO2 - LPG,0.0,,
Bridgestone,2014,CO2 - Other,0.0,,
Bridgestone,2014,Total CO2 - Scope 1,429102.3884555993,,
Bridgestone,2014,Total CO2 - Scope 2,2105822.508562453,,
Bridgestone,2014,Total CO2,2534924.8970180526,,
Bridgestone,2014,Total CO2 - KPI,0.8049627664084658,,
Bridgestone,2014,Corporate units - Canada,394398.756,,
Bridgestone,2014,Corporate units -  Chile,0.0,,
Bridgestone,2014,Corporate units - Mexico,453743.424,,
Bridgestone,2014,Corporate units - United States,2899237.032,,
Bridgestone,2014,Corporate units - OECD Americas,0.0,,
Bridgestone,2014,Corporate units - Australia,0.0,,
Bridgestone,2014,Corporate units - Israel,0.0,,
Bridgestone,2014,Corporate units - Japan,1917637.956,,
Bridgestone,2014,Corporate units - Korea,0.0,,
Bridgestone,2014,Corporate units - New Zealand,0.0,,
Bridgestone,2014,Corporate units - OECD Asia Oceania,0.0,,
Bridgestone,2014,Corporate units - Austria,0.0,,
Bridgestone,2014,Corporate units - Belgium,0.0,,
Bridgestone,2014,Corporate units - Czech Republic,0.0,,
Bridgestone,2014,Corporate units - Denmark,0.0,,
Bridgestone,2014,Corporate units - Estonia,0.0,,
Bridgestone,2014,Corporate units - Finland,0.0,,
Bridgestone,2014,Corporate units - France,200826.144,,
Bridgestone,2014,Corporate units - Germany,0.0,,
Bridgestone,2014,Corporate units - Greece,0.0,,
Bridgestone,2014,Corporate units - Hungary,134542.8,,
Bridgestone,2014,Corporate units - Iceland,0.0,,
Bridgestone,2014,Corporate units - Ireland,0.0,,
Bridgestone,2014,Corporate units - Italy,11864.052,,
Bridgestone,2014,Corporate units - Luxembourg,0.0,,
Bridgestone,2014,Corporate units - Netherlands,0.0,,
Bridgestone,2014,Corporate units - Norway,0.0,,
Bridgestone,2014,Corporate units - Poland,628165.872,,
Bridgestone,2014,Corporate units - Portugal,0.0,,
Bridgestone,2014,Corporate units - Slovak Republic,0.0,,
Bridgestone,2014,Corporate units - Slovenia,0.0,,
Bridgestone,2014,Corporate units - Spain,588470.4,,
Bridgestone,2014,Corporate units - Sweden,0.0,,
Bridgestone,2014,Corporate units - Switzerland,0.0,,
Bridgestone,2014,Corporate units - Turkey,525672.288,,
Bridgestone,2014,Corporate units - United Kingdom,0.0,,
Bridgestone,2014,Corporate units - OECD Europe,0.0,,
Bridgestone,2014,Corporate units - European Union - 27,0.0,,
Bridgestone,2014,Corporate units - Non-OECD,,,
Bridgestone,2014,Corporate units - Albania,0.0,,
Bridgestone,2014,Corporate units - Armenia,0.0,,
Bridgestone,2014,Corporate units - Azerbaijan,0.0,,
Bridgestone,2014,Corporate units - Belarus,0.0,,
Bridgestone,2014,Corporate units - Bosnia and Herzegovina,0.0,,
Bridgestone,2014,Corporate units - Bulgaria,0.0,,
Bridgestone,2014,Corporate units - Croatia,0.0,,
Bridgestone,2014,Corporate units - Cyprus,0.0,,
Bridgestone,2014,Corporate units - Georgia,0.0,,
Bridgestone,2014,Corporate units - Gibraltar,0.0,,
Bridgestone,2014,Corporate units - Kazakhstan,0.0,,
Bridgestone,2014,Corporate units - Kosovo,0.0,,
Bridgestone,2014,Corporate units - Kyrgyzstan,0.0,,
Bridgestone,2014,Corporate units - Latvia,0.0,,
Bridgestone,2014,Corporate units - Lithuania,0.0,,
Bridgestone,2014,Corporate units - FYR of Macedonia,0.0,,
Bridgestone,2014,Corporate units - Malta,0.0,,
Bridgestone,2014,Corporate units - Republic of Moldova,0.0,,
Bridgestone,2014,Corporate units - Montenegro,0.0,,
Bridgestone,2014,Corporate units - Romania,0.0,,
Bridgestone,2014,Corporate units - Russian Federation,0.0,,
Bridgestone,2014,Corporate units - Serbia,0.0,,
Bridgestone,2014,Corporate units - Tajikistan,0.0,,
Bridgestone,2014,Corporate units - Turkmenistan,0.0,,
Bridgestone,2014,Corporate units - Ukraine,0.0,,
Bridgestone,2014,Corporate units - Uzbekistan,0.0,,
Bridgestone,2014,Corporate units - Non-OECD Europe and Eurasia,0.0,,
Bridgestone,2014,Corporate units - Algeria,0.0,,
Bridgestone,2014,Corporate units - Angola,0.0,,
Bridgestone,2014,Corporate units - Benin,0.0,,
Bridgestone,2014,Corporate units - Botswana,0.0,,
Bridgestone,2014,Corporate units - Cameroon,0.0,,
Bridgestone,2014,Corporate units - Congo,0.0,,
Bridgestone,2014,Corporate units - Dem. Rep. Of Congo,0.0,,
Bridgestone,2014,Corporate units - Côte d'Ivoire,0.0,,
Bridgestone,2014,Corporate units - Egypt,0.0,,
Bridgestone,2014,Corporate units - Eritrea,0.0,,
Bridgestone,2014,Corporate units - Ethiopia,0.0,,
Bridgestone,2014,Corporate units - Gabon,0.0,,
Bridgestone,2014,Corporate units - Ghana,0.0,,
Bridgestone,2014,Corporate units - Kenya,0.0,,
Bridgestone,2014,Corporate units - Libya,0.0,,
Bridgestone,2014,Corporate units - Morocco,0.0,,
Bridgestone,2014,Corporate units - Mozambique,0.0,,
Bridgestone,2014,Corporate units - Namibia,0.0,,
Bridgestone,2014,Corporate units - Nigeria,0.0,,
Bridgestone,2014,Corporate units - Senegal,0.0,,
Bridgestone,2014,Corporate units - South Africa,233449.02,,
Bridgestone,2014,Corporate units - Sudan,0.0,,
Bridgestone,2014,Corporate units - United Rep. Of Tanzania,0.0,,
Bridgestone,2014,Corporate units - Togo,0.0,,
Bridgestone,2014,Corporate units - Tunisia,0.0,,
Bridgestone,2014,Corporate units - Zambia,0.0,,
Bridgestone,2014,Corporate units - Zimbabwe,0.0,,
Bridgestone,2014,Corporate units - Other Africa,0.0,,
Bridgestone,2014,Corporate units - Africa,0.0,,
Bridgestone,2014,Corporate units - Bangladesh,0.0,,
Bridgestone,2014,Corporate units - Brunei Darussalam,0.0,,
Bridgestone,2014,Corporate units - Cambodia,0.0,,
Bridgestone,2014,Corporate units - Chinese Taipei,152962.56,,
Bridgestone,2014,Corporate units - India,198956.772,,
Bridgestone,2014,Corporate units - Indonesia,359539.128,,
Bridgestone,2014,Corporate units - DPR of Korea,0.0,,
Bridgestone,2014,Corporate units - Malaysia,0.0,,
Bridgestone,2014,Corporate units - Mongolia,0.0,,
Bridgestone,2014,Corporate units - Myanmar,0.0,,
Bridgestone,2014,Corporate units - Nepal,0.0,,
Bridgestone,2014,Corporate units - Pakistan,0.0,,
Bridgestone,2014,Corporate units - Philippines,0.0,,
Bridgestone,2014,Corporate units - Singapore,0.0,,
Bridgestone,2014,Corporate units - Sri Lanka,0.0,,
Bridgestone,2014,Corporate units - Thailand,1042107.048,,
Bridgestone,2014,Corporate units - Vietnam,0.0,,
Bridgestone,2014,Corporate units - Other Asia,0.0,,
Bridgestone,2014,Corporate units - Asia,0.0,,
Bridgestone,2014,Corporate units - People's Rep. Of China,0.0,,
Bridgestone,2014,"Corporate units - Hong Kong, China",0.0,,
Bridgestone,2014,Corporate units - China,0.0,,
Bridgestone,2014,Corporate units - Argentina,155088.0,,
Bridgestone,2014,Corporate units - Bolivia,0.0,,
Bridgestone,2014,Corporate units - Brazil,817273.908,,
Bridgestone,2014,Corporate units - Colombia,0.0,,
Bridgestone,2014,Corporate units - Costa Rica,157508.28,,
Bridgestone,2014,Corporate units - Cuba,0.0,,
Bridgestone,2014,Corporate units - Dominican Republic,0.0,,
Bridgestone,2014,Corporate units - Ecuador,0.0,,
Bridgestone,2014,Corporate units - El Salvador,0.0,,
Bridgestone,2014,Corporate units - Guatemala,0.0,,
Bridgestone,2014,Corporate units - Haiti,0.0,,
Bridgestone,2014,Corporate units - Honduras,0.0,,
Bridgestone,2014,Corporate units - Jamaica,0.0,,
Bridgestone,2014,Corporate units - Netherlands Antilles,0.0,,
Bridgestone,2014,Corporate units - Nicaragua,0.0,,
Bridgestone,2014,Corporate units - Panama,0.0,,
Bridgestone,2014,Corporate units - Paraguay,0.0,,
Bridgestone,2014,Corporate units - Peru,0.0,,
Bridgestone,2014,Corporate units - Trinidad and Tobago,0.0,,
Bridgestone,2014,Corporate units - Uruguay,0.0,,
Bridgestone,2014,Corporate units - Venezuela,107108.964,,
Bridgestone,2014,Corporate units - Other Non-OECD Americas,0.0,,
Bridgestone,2014,Corporate units - Non-OECD Americas,0.0,,
Bridgestone,2014,Corporate units - Bahrain,0.0,,
Bridgestone,2014,Corporate units - Islamic Republic of Iran,0.0,,
Bridgestone,2014,Corporate units - Iraq,0.0,,
Bridgestone,2014,Corporate units - Jordan,0.0,,
Bridgestone,2014,Corporate units - Kuwait,0.0,,
Bridgestone,2014,Corporate units - Lebanon,0.0,,
Bridgestone,2014,Corporate units - Oman,0.0,,
Bridgestone,2014,Corporate units - Qatar,0.0,,
Bridgestone,2014,Corporate units - Saudi Arabia,0.0,,
Bridgestone,2014,Corporate units - Syrian Arab Republic,0.0,,
Bridgestone,2014,Corporate units - United Arab Emirates,0.0,,
Bridgestone,2014,Corporate units - Yemen,0.0,,
Bridgestone,2014,Corporate units - Middle East,0.0,,
Bridgestone,2014,Corporate units - Total non renewable electricity purchased,10978552.404,,
Bridgestone,2014,Waste Production,3149120.6833431902,,
Bridgestone,2014,Total amount of Waste,0.0,,0.0
Bridgestone,2014,Amount of waste sent to recovery,0.0,,0.0
Bridgestone,2014,Amount of waste sent to elimination,0.0,,
Bridgestone,2014,Waste recovery %,0.0,,
Bridgestone,2014,Waste elimination %,0.0,,
Bridgestone,2014,Waste Intensity - KPI,0.0,,
Bridgestone,2014,HS External Audit Sites,0.0,,
Bridgestone,2014,HS Internal Audit Sites,0.0,,
Bridgestone,2014,HS External Audit %,0.0,,
Bridgestone,2014,HS Internal Audit %,0.0,,
Bridgestone,2014,Total Employees,0.0,,
Bridgestone,2014,Female Employees,0.0,,
Bridgestone,2014,Female Employees %,0.0,,
Bridgestone,2014,Board Total,0.0,,
Bridgestone,2014,Female Board,0.0,,
Bridgestone,2014,Female Board %,0.0,,
Bridgestone,2014,SBT Total,0.0,,
Bridgestone,2014,SBT Validated,0.0,,
Bridgestone,2014,SBT Committed,0.0,,
Bridgestone,2014,SBT Non-Committed,0.0,,
Bridgestone,2015,Total no. of sites,26.0,,
Bridgestone,2015,ISO 14001 sites,23.0,,
Bridgestone,2015,% certified sites,0.8846153846153846,,
Bridgestone,2015,Production,3172559.5888923723,,3172559.5888923723
Bridgestone,2015,Water intake,31399995.146634072,,31399995.146634072
Bridgestone,2015,Water intake - KPI,9.897369700027186,,
Bridgestone,2015,Total Purchased Electricity,16346184.4564756,,
Bridgestone,2015,Renewable Electricity Purchased,2695025.365891442,,2695025.365891442
Bridgestone,2015,Non-Renewable Electricity Purchased,12452962.24671435,,12452962.24671435
Bridgestone,2015,Self-generated AND consumed electricity on-site,1198196.8438698065,,1198196.8438698065
Bridgestone,2015,Purchased Steam,4941576.591747964,,4941576.591747964
Bridgestone,2015,Sold Electricity,93635.38346517798,,93635.38346517798
Bridgestone,2015,Sold Steam,828415.8658348257,,828415.8658348257
Bridgestone,2015,Energy - Natural Gas,0.0,,0.0
Bridgestone,2015,Energy - Sub bituminous coal,477783.4189644018,,477783.4189644018
Bridgestone,2015,Energy - Brown coal briquettes,0.0,,0.0
Bridgestone,2015,Energy - Other bituminous coal,1716541.8544409077,,1716541.8544409077
Bridgestone,2015,Energy - Total Coal,2194325.2734053098,,
Bridgestone,2015,Energy - Propane,0.0,,0.0
Bridgestone,2015,Energy - Fuel Oil Heavy A,804952.4295671834,,804952.4295671834
Bridgestone,2015,Energy - Fuel Oil Heavy C,114596.50151586549,,114596.50151586549
Bridgestone,2015,Energy - Fuel Oil,919548.9310830488,,
Bridgestone,2015,Energy - Diesel,0.0,,0.0
Bridgestone,2015,Energy - Petrol,0.0,,0.0
Bridgestone,2015,Energy - Biomass,0.0,,0.0
Bridgestone,2015,Energy - Waste tires,0.0,,0.0
Bridgestone,2015,Energy - LPG,0.0,,0.0
Bridgestone,2015,Energy - Other,0.0,,0.0
Bridgestone,2015,Total energy,23479584.00341192,,
Bridgestone,2015,Total energy - KPI,7.400833095654883,,
Bridgestone,2015,CO2 - Natural Gas,0.0,,
Bridgestone,2015,CO2 - Sub bituminous coal,45914.98656247902,,
Bridgestone,2015,CO2 - Brown coal briquettes,0.0,,
Bridgestone,2015,CO2 - Other bituminous coal,162384.85943010988,,
Bridgestone,2015,CO2 - Coal,208299.8459925889,,
Bridgestone,2015,CO2 - Propane,0.0,,
Bridgestone,2015,CO2 - Fuel Oil Heavy A,62303.31804849999,,
Bridgestone,2015,CO2 - Fuel Oil Heavy C,8869.769217327988,,
Bridgestone,2015,CO2 - Fuel Oil,71173.08726582798,,
Bridgestone,2015,CO2 - Diesel,0.0,,
Bridgestone,2015,CO2 - Petrol,0.0,,
Bridgestone,2015,CO2 - Biomass,0.0,,
Bridgestone,2015,CO2 - Waste Tires,0.0,,
Bridgestone,2015,CO2 - LPG,0.0,,
Bridgestone,2015,CO2 - Other,0.0,,
Bridgestone,2015,Total CO2 - Scope 1,279472.9332584169,,
Bridgestone,2015,Total CO2 - Scope 2,1556620.280839294,,
Bridgestone,2015,Total CO2,1836093.2140977108,,
Bridgestone,2015,Total CO2 - KPI,0.5787419156841562,,
Bridgestone,2015,Corporate units - Canada,393090.768,,
Bridgestone,2015,Corporate units -  Chile,0.0,,
Bridgestone,2015,Corporate units - Mexico,465609.132,,
Bridgestone,2015,Corporate units - United States,2920271.328,,
Bridgestone,2015,Corporate units - OECD Americas,0.0,,
Bridgestone,2015,Corporate units - Australia,0.0,,
Bridgestone,2015,Corporate units - Israel,0.0,,
Bridgestone,2015,Corporate units - Japan,1785840.768,,
Bridgestone,2015,Corporate units - Korea,0.0,,
Bridgestone,2015,Corporate units - New Zealand,0.0,,
Bridgestone,2015,Corporate units - OECD Asia Oceania,0.0,,
Bridgestone,2015,Corporate units - Austria,0.0,,
Bridgestone,2015,Corporate units - Belgium,0.0,,
Bridgestone,2015,Corporate units - Czech Republic,0.0,,
Bridgestone,2015,Corporate units - Denmark,0.0,,
Bridgestone,2015,Corporate units - Estonia,0.0,,
Bridgestone,2015,Corporate units - Finland,0.0,,
Bridgestone,2015,Corporate units - France,196031.664,,
Bridgestone,2015,Corporate units - Germany,0.0,,
Bridgestone,2015,Corporate units - Greece,0.0,,
Bridgestone,2015,Corporate units - Hungary,171673.92,,
Bridgestone,2015,Corporate units - Iceland,0.0,,
Bridgestone,2015,Corporate units - Ireland,0.0,,
Bridgestone,2015,Corporate units - Italy,13160.628,,
Bridgestone,2015,Corporate units - Luxembourg,0.0,,
Bridgestone,2015,Corporate units - Netherlands,0.0,,
Bridgestone,2015,Corporate units - Norway,0.0,,
Bridgestone,2015,Corporate units - Poland,682429.68,,
Bridgestone,2015,Corporate units - Portugal,0.0,,
Bridgestone,2015,Corporate units - Slovak Republic,0.0,,
Bridgestone,2015,Corporate units - Slovenia,0.0,,
Bridgestone,2015,Corporate units - Spain,572594.76,,
Bridgestone,2015,Corporate units - Sweden,0.0,,
Bridgestone,2015,Corporate units - Switzerland,0.0,,
Bridgestone,2015,Corporate units - Turkey,544551.768,,
Bridgestone,2015,Corporate units - United Kingdom,0.0,,
Bridgestone,2015,Corporate units - OECD Europe,0.0,,
Bridgestone,2015,Corporate units - European Union - 27,0.0,,
Bridgestone,2015,Corporate units - Non-OECD,,,
Bridgestone,2015,Corporate units - Albania,0.0,,
Bridgestone,2015,Corporate units - Armenia,0.0,,
Bridgestone,2015,Corporate units - Azerbaijan,0.0,,
Bridgestone,2015,Corporate units - Belarus,0.0,,
Bridgestone,2015,Corporate units - Bosnia and Herzegovina,0.0,,
Bridgestone,2015,Corporate units - Bulgaria,0.0,,
Bridgestone,2015,Corporate units - Croatia,0.0,,
Bridgestone,2015,Corporate units - Cyprus,0.0,,
Bridgestone,2015,Corporate units - Georgia,0.0,,
Bridgestone,2015,Corporate units - Gibraltar,0.0,,
Bridgestone,2015,Corporate units - Kazakhstan,0.0,,
Bridgestone,2015,Corporate units - Kosovo,0.0,,
Bridgestone,2015,Corporate units - Kyrgyzstan,0.0,,
Bridgestone,2015,Corporate units - Latvia,0.0,,
Bridgestone,2015,Corporate units - Lithuania,0.0,,
Bridgestone,2015,Corporate units - FYR of Macedonia,0.0,,
Bridgestone,2015,Corporate units - Malta,0.0,,
Bridgestone,2015,Corporate units - Republic of Moldova,0.0,,
Bridgestone,2015,Corporate units - Montenegro,0.0,,
Bridgestone,2015,Corporate units - Romania,0.0,,
Bridgestone,2015,Corporate units - Russian Federation,0.0,,
Bridgestone,2015,Corporate units - Serbia,0.0,,
Bridgestone,2015,Corporate units - Tajikistan,0.0,,
Bridgestone,2015,Corporate units - Turkmenistan,0.0,,
Bridgestone,2015,Corporate units - Ukraine,0.0,,
Bridgestone,2015,Corporate units - Uzbekistan,0.0,,
Bridgestone,2015,Corporate units - Non-OECD Europe and Eurasia,0.0,,
Bridgestone,2015,Corporate units - Algeria,0.0,,
Bridgestone,2015,Corporate units - Angola,0.0,,
Bridgestone,2015,Corporate units - Benin,0.0,,
Bridgestone,2015,Corporate units - Botswana,0.0,,
Bridgestone,2015,Corporate units - Cameroon,0.0,,
Bridgestone,2015,Corporate units - Congo,0.0,,
Bridgestone,2015,Corporate units - Dem. Rep. Of Congo,0.0,,
Bridgestone,2015,Corporate units - Côte d'Ivoire,0.0,,
Bridgestone,2015,Corporate units - Egypt,0.0,,
Bridgestone,2015,Corporate units - Eritrea,0.0,,
Bridgestone,2015,Corporate units - Ethiopia,0.0,,
Bridgestone,2015,Corporate units - Gabon,0.0,,
Bridgestone,2015,Corporate units - Ghana,0.0,,
Bridgestone,2015,Corporate units - Kenya,0.0,,
Bridgestone,2015,Corporate units - Libya,0.0,,
Bridgestone,2015,Corporate units - Morocco,0.0,,
Bridgestone,2015,Corporate units - Mozambique,0.0,,
Bridgestone,2015,Corporate units - Namibia,0.0,,
Bridgestone,2015,Corporate units - Nigeria,0.0,,
Bridgestone,2015,Corporate units - Senegal,0.0,,
Bridgestone,2015,Corporate units - South Africa,228047.868,,
Bridgestone,2015,Corporate units - Sudan,0.0,,
Bridgestone,2015,Corporate units - United Rep. Of Tanzania,0.0,,
Bridgestone,2015,Corporate units - Togo,0.0,,
Bridgestone,2015,Corporate units - Tunisia,0.0,,
Bridgestone,2015,Corporate units - Zambia,0.0,,
Bridgestone,2015,Corporate units - Zimbabwe,0.0,,
Bridgestone,2015,Corporate units - Other Africa,0.0,,
Bridgestone,2015,Corporate units - Africa,0.0,,
Bridgestone,2015,Corporate units - Bangladesh,0.0,,
Bridgestone,2015,Corporate units - Brunei Darussalam,0.0,,
Bridgestone,2015,Corporate units - Cambodia,0.0,,
Bridgestone,2015,Corporate units - Chinese Taipei,157170.456,,
Bridgestone,2015,Corporate units - India,187786.944,,
Bridgestone,2015,Corporate units - Indonesia,322210.368,,
Bridgestone,2015,Corporate units - DPR of Korea,0.0,,
Bridgestone,2015,Corporate units - Malaysia,0.0,,
Bridgestone,2015,Corporate units - Mongolia,0.0,,
Bridgestone,2015,Corporate units - Myanmar,0.0,,
Bridgestone,2015,Corporate units - Nepal,0.0,,
Bridgestone,2015,Corporate units - Pakistan,0.0,,
Bridgestone,2015,Corporate units - Philippines,0.0,,
Bridgestone,2015,Corporate units - Singapore,0.0,,
Bridgestone,2015,Corporate units - Sri Lanka,0.0,,
Bridgestone,2015,Corporate units - Thailand,945204.444,,
Bridgestone,2015,Corporate units - Vietnam,0.0,,
Bridgestone,2015,Corporate units - Other Asia,0.0,,
Bridgestone,2015,Corporate units - Asia,0.0,,
Bridgestone,2015,Corporate units - People's Rep. Of China,0.0,,
Bridgestone,2015,"Corporate units - Hong Kong, China",0.0,,
Bridgestone,2015,Corporate units - China,0.0,,
Bridgestone,2015,Corporate units - Argentina,165070.8,,
Bridgestone,2015,Corporate units - Bolivia,0.0,,
